TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20160424,4.357,1.0,412.89,323.735,1.0,218.198,1.0,5.872,0.0,100.594,1.0,0.0,1.0,3.122,0.854167,0.5502105902439024,0.8541666666666666,177.84458333333336,1.0,651.9246875,1.0,28.441083333333335,1.0,333.73333333333335,1.0,417.588,1.0,4.129,1.0,-9999,-9999,30.0277,-9999,-9999,-9999,-9999,-9999,125.01,-9999,-9999,-9999,-9999,-9999,-2.63401,1.0,-9999,-2.6311,-2.61678,-2.59281,1.0,1.0,1.0,1.59683,1.53927,1.58166,1.63372,4.17892,4.17764,4.19806,4.22735,1.37721,1.22208,1.32921,1.37956,4.63877,4.51763,4.57409,4.61634,-9999,-9999
20160425,4.573,1.0,415.362,322.41,1.0,220.494,1.0,5.529,0.0,100.527,1.0,0.0,1.0,2.997,1.0,0.59616098125,1.0,177.23604166666667,1.0,653.5582708333333,1.0,27.865416666666665,1.0,335.9791666666667,1.0,417.985,1.0,3.632,1.0,-9999,-9999,32.8687,-9999,-9999,-9999,-9999,-9999,134.205,-9999,-9999,-9999,-9999,-9999,-3.07431,1.0,-9999,-3.08293,-3.07686,-3.07251,1.0,1.0,1.0,1.64466,1.56983,1.60858,1.71078,4.68264,4.64414,4.68264,4.79351,1.2201,1.14516,1.19504,1.2485,3.31752,3.27549,3.29456,3.30853,-9999,-9999
20160426,1.086,1.0,417.803,151.656,1.0,246.708,1.0,3.625,0.0,100.158,1.0,0.0,1.0,1.68,1.0,0.3222947333333333,1.0,65.07666666666667,1.0,325.4671458333333,1.0,12.27816666666667,1.0,319.25416666666666,1.0,418.06,1.0,2.468,1.0,-9999,-9999,11.7599,-9999,-9999,-9999,-9999,-9999,51.466,-9999,-9999,-9999,-9999,-9999,-1.91573,1.0,-9999,-1.91057,-1.87994,-1.81108,1.0,1.0,1.0,1.43905,1.39443,1.41888,1.44975,3.32111,3.24173,3.28947,3.31707,1.03948,0.951136,1.01733,1.04371,1.38916,1.38783,1.38916,1.38916,-9999,-9999
20160427,3.854,1.0,420.209,319.828,1.0,233.792,1.0,5.4,0.0,100.035,1.0,0.0,1.0,2.855,1.0,0.612983525,1.0,191.224375,1.0,651.6156666666667,1.0,26.841104166666668,1.0,334.04791666666665,1.0,419.183,1.0,3.014,1.0,-9999,-9999,27.368,-9999,-9999,-9999,-9999,-9999,145.533,-9999,-9999,-9999,-9999,-9999,-1.96667,1.0,-9999,-1.97089,-1.94303,-1.9185,1.0,1.0,1.0,1.63529,1.5812,1.63529,1.77656,3.53199,3.55088,3.62093,3.68839,1.1307,1.07505,1.14168,1.16146,2.51909,2.50599,2.51909,2.51909,-9999,-9999
20160428,1.443,1.0,422.581,299.232,1.0,221.069,1.0,4.233,0.0,100.808,1.0,0.0,1.0,2.423,1.0,0.4905562291666667,1.0,171.3874791666667,1.0,613.4612083333333,1.0,25.22685416666667,1.0,321.7,1.0,418.158,1.0,2.409,1.0,-9999,-9999,17.4933,-9999,-9999,-9999,-9999,-9999,143.535,-9999,-9999,-9999,-9999,-9999,-1.32335,1.0,-9999,-1.38744,-1.35704,-1.34059,1.0,1.0,1.0,1.49802,1.45901,1.51442,1.60403,2.88092,2.83305,2.90158,2.95196,1.07376,0.959853,0.997817,1.06877,2.74824,2.70691,2.72,2.72703,-9999,-9999
20160429,4.383,1.0,424.92,329.124,1.0,225.319,1.0,5.41,0.0,101.206,1.0,0.0,1.0,1.407,0.854167,0.3199230902439025,0.8541666666666666,191.25291666666666,1.0,676.0330416666667,1.0,26.782583333333335,1.0,334.38124999999997,1.0,418.261,1.0,2.801,1.0,-9999,-9999,21.8939,-9999,-9999,-9999,-9999,-9999,162.271,-9999,-9999,-9999,-9999,-9999,-2.38919,1.0,-9999,-2.46999,-2.42894,-2.08768,1.0,1.0,1.0,1.77915,1.74695,1.77915,1.97021,4.27765,3.86141,4.27846,4.41775,1.36044,1.16496,1.25362,1.30813,3.81758,3.69864,3.72695,3.75461,-9999,-9999
20160430,7.834,1.0,427.222,323.611,1.0,242.254,1.0,7.1,0.0,101.375,1.0,0.0,1.0,1.452,0.9375,0.29015211777777783,0.9375,187.98314583333334,1.0,674.3357291666666,1.0,25.7750625,1.0,350.03541666666666,1.0,419.853,1.0,4.02,1.0,-9999,-9999,29.702,-9999,-9999,-9999,-9999,-9999,146.938,-9999,-9999,-9999,-9999,-9999,-1.96335,1.0,-9999,-2.02106,-1.97005,-1.95671,1.0,1.0,1.0,2.12824,2.08528,2.12824,2.39998,4.05601,4.06318,4.14409,4.36171,1.8211,1.49903,1.62338,1.69009,4.63278,4.42978,4.48015,4.52731,-9999,-9999
20160501,8.211,1.0,429.489,213.645,1.0,298.635,1.0,6.779,0.0,101.415,1.0,0.0,1.0,1.777,0.854167,0.4019660048780488,0.8541666666666666,140.87177083333333,1.0,462.91124999999994,1.0,16.589208333333335,1.0,353.2979166666667,1.0,419.408,1.0,4.905,1.0,-9999,-9999,33.9787,-9999,-9999,-9999,-9999,-9999,86.9415,-9999,-9999,-9999,-9999,-9999,-4.49985,1.0,-9999,-4.49424,-4.45429,-4.37517,1.0,1.0,1.0,2.26544,2.22536,2.26544,2.51423,6.73713,6.71145,6.73974,6.91067,2.04819,1.6296,1.75456,1.86113,4.71354,4.45807,4.51814,4.57715,-9999,-9999
20160502,5.27,1.0,431.72,46.726,1.0,329.258,1.0,2.596,0.0,100.917,1.0,15.8,1.0,1.789,1.0,0.3844435833333333,1.0,34.0291875,1.0,117.09541666666667,1.0,2.279125,1.0,338.92291666666665,1.0,420.914,1.0,4.794,1.0,-9999,-9999,2.9154,-9999,-9999,-9999,-9999,-9999,0.0236546,-9999,-9999,-9999,-9999,-9999,-0.259582,1.0,-9999,-0.299783,-0.256098,-0.15768,1.0,1.0,1.0,2.1369,2.11235,2.13997,2.24113,2.38123,2.3856,2.41709,2.44703,1.96838,1.66844,1.73758,1.82383,2.6206,2.47271,2.50839,2.54598,-9999,-9999
20160503,6.829,1.0,433.914,106.534,1.0,332.688,1.0,2.233,0.0,100.308,1.0,0.4,1.0,1.794,0.958333,0.36137225869565215,0.9583333333333334,85.09485416666666,1.0,241.59179166666664,1.0,6.154625,1.0,347.1458333333333,1.0,415.673,1.0,5.35,1.0,-9999,-9999,10.5323,-9999,-9999,-9999,-9999,-9999,11.893,-9999,-9999,-9999,-9999,-9999,-2.07703,1.0,-9999,-2.12517,-2.07217,-2.02168,1.0,1.0,1.0,2.37095,2.34685,2.37095,2.50222,4.43515,4.44577,4.50786,4.53955,2.7117,2.47884,2.5336,2.66119,4.71531,4.58331,4.60508,4.68044,-9999,-9999
20160504,7.932,1.0,436.071,115.813,1.0,332.413,1.0,2.913,0.0,100.41,1.0,2.1,1.0,1.846,0.979167,0.37828565531914904,0.9791666666666666,86.73429166666666,1.0,260.6346458333333,1.0,7.691270833333333,1.0,352.7541666666666,1.0,414.599,1.0,6.061,1.0,-9999,-9999,15.2138,-9999,-9999,-9999,-9999,-9999,28.612,-9999,-9999,-9999,-9999,-9999,-2.6135,1.0,-9999,-2.61059,-2.58818,-2.57249,1.0,1.0,1.0,2.57112,2.53533,2.56911,2.71428,5.1804,5.10896,5.1804,5.30873,2.96902,2.80455,2.83666,2.97792,5.12557,5.04021,5.05505,5.12584,-9999,-9999
20160505,6.184,1.0,438.191,74.702,1.0,335.085,1.0,2.001,0.0,100.177,1.0,5.5,1.0,3.159,1.0,0.7107564041666666,1.0,61.15729166666667,1.0,172.27072916666665,1.0,4.777104166666667,1.0,343.35625,1.0,414.845,1.0,5.577,1.0,-9999,-9999,0.654805,-9999,-9999,-9999,-9999,-9999,-10.2602,-9999,-9999,-9999,-9999,-9999,-1.41023,1.0,-9999,-1.41131,-1.41023,-1.40662,1.0,1.0,1.0,2.47506,2.44331,2.47206,2.53086,3.88399,3.85453,3.87998,3.93565,2.38198,2.28681,2.33758,2.39435,3.93783,3.88927,3.91481,3.94653,-9999,-9999
20160506,11.239,1.0,440.272,282.341,1.0,311.0,1.0,4.114,0.0,100.154,1.0,2.8,1.0,2.358,1.0,0.5324124499999999,1.0,201.4052291666667,1.0,615.803625,1.0,20.834354166666667,1.0,370.0520833333333,1.0,413.151,1.0,7.254,1.0,-9999,-9999,36.8007,-9999,-9999,-9999,-9999,-9999,73.6648,-9999,-9999,-9999,-9999,-9999,-3.61103,1.0,-9999,-3.81419,-3.61218,-3.52645,1.0,1.0,1.0,2.98025,2.88693,2.97896,3.20285,6.58704,6.39285,6.58866,6.98126,2.61923,2.51494,2.52901,2.59297,6.95944,6.90971,6.93585,6.96611,-9999,-9999
20160507,11.27,1.0,442.314,228.176,1.0,333.219,1.0,3.813,0.0,100.192,1.0,2.4,1.0,1.742,0.854167,0.4022775487804877,0.8541666666666666,172.88316666666665,1.0,506.6555,1.0,16.32947916666667,1.0,371.1833333333334,1.0,413.658,1.0,8.099,1.0,-9999,-9999,31.2437,-9999,-9999,-9999,-9999,-9999,96.9113,-9999,-9999,-9999,-9999,-9999,-3.87314,1.0,-9999,-3.98327,-3.91827,-3.87987,1.0,1.0,1.0,3.04003,2.92473,3.04003,3.21639,6.90963,6.81545,6.91119,7.19966,2.38925,2.25036,2.26402,2.3442,6.34523,6.28353,6.30859,6.33173,-9999,-9999
20160508,7.874,1.0,444.318,85.257,1.0,344.954,1.0,1.971,0.0,99.231,1.0,4.6,1.0,2.744,0.958333,0.61187125,0.9583333333333334,71.85833333333335,1.0,200.197,1.0,5.211166666666666,1.0,352.70624999999995,1.0,418.793,1.0,7.732,1.0,-9999,-9999,3.31059,-9999,-9999,-9999,-9999,-9999,-11.7517,-9999,-9999,-9999,-9999,-9999,-1.52967,1.0,-9999,-1.54226,-1.5327,-1.52951,1.0,1.0,1.0,2.79918,2.69425,2.76831,2.79078,4.33902,4.22439,4.29741,4.32599,1.90472,1.78541,1.8018,1.87521,3.49555,3.44983,3.46067,3.49555,-9999,-9999
20160509,4.787,1.0,446.283,150.858,1.0,291.688,1.0,4.634,0.0,100.09,1.0,0.0,1.0,3.988,0.75,0.8172632,0.75,92.60958333333332,1.0,321.87604166666665,1.0,12.688770833333335,1.0,336.31666666666666,1.0,413.621,1.0,4.946,1.0,-9999,-9999,24.4766,-9999,-9999,-9999,-9999,-9999,15.8361,-9999,-9999,-9999,-9999,-9999,-3.05631,1.0,-9999,-3.10089,-3.06175,-3.05629,1.0,1.0,1.0,2.57762,2.35659,2.44695,2.56736,5.65862,5.43575,5.51049,5.62097,1.48811,1.45742,1.49339,1.61514,5.00508,4.99311,5.04748,5.08493,-9999,-9999
20160510,11.133,1.0,448.207,312.066,1.0,277.804,1.0,6.921,0.0,100.798,1.0,0.0,1.0,2.469,1.0,0.5067164125,1.0,193.22916666666666,1.0,669.9251875,1.0,25.243791666666667,1.0,369.81458333333336,1.0,413.047,1.0,6.789,1.0,-9999,-9999,49.4002,-9999,-9999,-9999,-9999,-9999,100.387,-9999,-9999,-9999,-9999,-9999,-4.24292,1.0,-9999,-4.28518,-4.25852,-4.24292,1.0,1.0,1.0,3.29538,3.16991,3.24424,3.28468,7.58121,7.45165,7.50248,7.53679,1.62627,1.62042,1.69964,1.76801,6.37002,6.368,6.43636,6.45745,-9999,-9999
20160511,12.626,1.0,450.091,348.008,1.0,260.546,1.0,8.725,0.0,100.958,1.0,0.0,1.0,2.99,0.958333,0.5472363652173913,0.9583333333333334,204.08,1.0,718.1138958333332,1.0,29.862062499999997,1.0,372.95,1.0,414.754,1.0,7.394,1.0,-9999,-9999,72.6639,-9999,-9999,-9999,-9999,-9999,135.913,-9999,-9999,-9999,-9999,-9999,-3.55872,1.0,-9999,-3.70783,-3.57024,-3.54849,1.0,1.0,1.0,3.45663,3.36712,3.41931,3.46639,7.05657,6.96694,7.00531,7.07495,1.04685,0.978233,1.02169,1.06296,6.18475,6.18475,6.19464,6.24717,-9999,-9999
20160512,16.704,1.0,451.935,299.714,1.0,297.581,1.0,11.388,0.0,100.84,1.0,0.0,1.0,1.732,1.0,0.3026874666666666,1.0,175.493375,1.0,628.9419583333333,1.0,24.031333333333333,1.0,396.16875,1.0,416.439,1.0,8.681,1.0,-9999,-9999,57.4302,-9999,-9999,-9999,-9999,-9999,102.96,-9999,-9999,-9999,-9999,-9999,-3.75683,1.0,-9999,-3.83204,-3.78869,-3.77116,1.0,1.0,1.0,3.80983,3.69009,3.80983,3.96423,7.64122,7.48736,7.58194,7.77592,1.08984,1.03846,1.10035,1.19577,5.69106,5.72923,5.7758,5.82793,-9999,-9999
20160513,13.85,1.0,453.738,214.11,1.0,332.381,1.0,5.994,0.0,100.267,1.0,1.6,1.0,2.313,0.979167,0.4558600936170213,0.9791666666666666,144.23997916666667,1.0,463.20781250000005,1.0,17.538,1.0,383.8270833333333,1.0,418.009,1.0,9.424,1.0,-9999,-9999,45.8232,-9999,-9999,-9999,-9999,-9999,73.8137,-9999,-9999,-9999,-9999,-9999,-3.75386,1.0,-9999,-3.96735,-3.8736,-3.75077,1.0,1.0,1.0,3.49309,3.42395,3.49309,3.54136,7.31183,7.06454,7.26952,7.49409,1.30781,1.36158,1.44769,1.56419,4.50673,4.56326,4.60067,4.68958,-9999,-9999
20160514,17.036,1.0,455.498,278.814,1.0,341.102,1.0,7.678,0.0,99.287,1.0,2.2,1.0,1.696,0.9375,0.3408821533333333,0.9375,196.831,1.0,610.2350416666667,1.0,20.640375000000002,1.0,401.39166666666665,1.0,424.537,1.0,11.416,1.0,-9999,-9999,94.5089,-9999,-9999,-9999,-9999,-9999,60.6677,-9999,-9999,-9999,-9999,-9999,-3.41967,1.0,-9999,-3.75364,-3.42002,-3.31518,1.0,1.0,1.0,3.75453,3.66763,3.75501,3.91974,7.21924,6.94723,7.172,7.6305,2.36536,2.38684,2.47769,2.67155,6.30837,6.32181,6.41948,6.56826,-9999,-9999
20160515,8.875,1.0,457.217,65.564,1.0,333.102,1.0,2.881,0.0,98.898,1.0,11.4,1.0,2.672,1.0,0.5312545083333333,1.0,38.33089583333334,1.0,154.90639583333333,1.0,3.973291666666667,1.0,355.3145833333333,1.0,425.096,1.0,9.162,1.0,-9999,-9999,55.2005,-9999,-9999,-9999,-9999,-9999,-47.5077,-9999,-9999,-9999,-9999,-9999,1.186,1.0,-9999,1.09739,1.18475,1.24265,1.0,1.0,1.0,2.92566,2.74265,2.88207,2.93094,1.79824,1.67413,1.7148,1.74834,2.24502,2.2545,2.36917,2.46758,2.54605,2.55005,2.63258,2.71383,-9999,-9999
20160516,4.392,1.0,458.893,88.902,1.0,304.688,1.0,3.513,0.0,99.613,1.0,0.0,1.0,3.857,0.75,0.8573886083333334,0.75,51.282999999999994,1.0,203.50022916666663,1.0,6.958166666666667,1.0,334.56666666666666,1.0,415.843,1.0,5.977,1.0,-9999,-9999,49.2157,-9999,-9999,-9999,-9999,-9999,-5.83455,-9999,-9999,-9999,-9999,-9999,-1.57878,1.0,-9999,-1.62315,-1.59295,-1.56704,1.0,1.0,1.0,2.40798,2.19017,2.31131,2.42491,4.03621,3.81332,3.88699,4.01301,1.71191,1.71191,1.79285,1.87306,3.80682,3.80682,3.89856,3.96058,-9999,-9999
20160517,8.613,1.0,460.526,233.766,1.0,301.517,1.0,4.628,0.0,100.681,1.0,0.0,1.0,2.947,1.0,0.65699390625,1.0,158.82270833333334,1.0,505.1475208333333,1.0,18.943833333333334,1.0,356.2291666666667,1.0,413.236,1.0,6.937,1.0,-9999,-9999,46.9357,-9999,-9999,-9999,-9999,-9999,80.3184,-9999,-9999,-9999,-9999,-9999,-5.12531,1.0,-9999,-5.18555,-5.12211,-5.10482,1.0,1.0,1.0,2.70824,2.65187,2.69774,2.74233,7.8457,7.79127,7.83277,7.90741,1.69754,1.71422,1.8044,1.85204,6.58266,6.59307,6.68917,6.74046,-9999,-9999
20160518,11.76,1.0,462.117,299.867,1.0,285.94,1.0,6.596,0.0,101.019,1.0,0.0,1.0,1.585,0.875,0.33476450952380954,0.875,190.2558333333333,1.0,643.9851874999999,1.0,23.699354166666666,1.0,370.3083333333334,1.0,414.301,1.0,7.883,1.0,-9999,-9999,51.8433,-9999,-9999,-9999,-9999,-9999,104.496,-9999,-9999,-9999,-9999,-9999,-3.88335,1.0,-9999,-4.06596,-3.96435,-3.88488,1.0,1.0,1.0,3.08269,2.97781,3.06444,3.18723,6.91518,6.88457,6.98127,7.17867,1.4647,1.45273,1.48826,1.54043,7.15061,7.16622,7.23909,7.2663,-9999,-9999
20160519,13.523,1.0,463.664,210.839,1.0,328.742,1.0,7.68,0.0,100.975,1.0,0.0,1.0,1.115,0.833333,0.28090610250000003,0.8333333333333334,140.83920833333335,1.0,462.7331875,1.0,15.150187500000001,1.0,382.2875000000001,1.0,421.351,1.0,9.161,1.0,-9999,-9999,56.9291,-9999,-9999,-9999,-9999,-9999,73.6985,-9999,-9999,-9999,-9999,-9999,-4.45401,1.0,-9999,-4.52823,-4.48871,-4.45401,1.0,1.0,1.0,3.47569,3.32603,3.44494,3.60078,7.90361,7.82285,7.88674,8.06001,1.11001,0.968143,1.06031,1.12213,5.54429,5.5202,5.55979,5.57339,-9999,-9999
20160520,16.846,1.0,465.167,287.221,1.0,307.992,1.0,9.483,0.0,101.004,1.0,0.0,1.0,1.704,0.8125,0.36375002051282057,0.8125,172.21097916666668,1.0,611.5135,1.0,23.496,1.0,398.0395833333334,1.0,422.094,1.0,10.146,1.0,-9999,-9999,70.4247,-9999,-9999,-9999,-9999,-9999,95.6069,-9999,-9999,-9999,-9999,-9999,-3.58979,1.0,-9999,-3.63246,-3.59447,-3.57154,1.0,1.0,1.0,4.05202,3.88098,4.01375,4.2828,7.5673,7.48977,7.60409,7.86811,1.38501,1.23208,1.33458,1.39985,6.09508,6.03849,6.10067,6.11618,-9999,-9999
20160521,18.228,1.0,466.626,326.035,1.0,316.219,1.0,13.995,0.0,100.692,1.0,0.0,1.0,2.284,1.0,0.4406058166666667,1.0,204.46091666666666,1.0,697.758125,1.0,27.423916666666667,1.0,408.95416666666665,1.0,423.686,1.0,11.161,1.0,-9999,-9999,74.0769,-9999,-9999,-9999,-9999,-9999,119.289,-9999,-9999,-9999,-9999,-9999,-3.1625,1.0,-9999,-3.22474,-3.19083,-3.16147,1.0,1.0,1.0,4.45143,4.28414,4.40329,4.70647,7.59052,7.43642,7.59052,7.91012,2.15489,2.17972,2.22538,2.29723,6.01397,6.02263,6.0795,6.14251,-9999,-9999
20160522,16.182,1.0,468.04,310.36,1.0,313.219,1.0,9.062,0.0,100.229,1.0,0.0,1.0,1.576,0.9375,0.3118448155555555,0.9375,200.42858333333334,1.0,667.3178125000001,1.0,25.141708333333327,1.0,396.5770833333333,1.0,417.803,1.0,11.224,1.0,-9999,-9999,58.5202,-9999,-9999,-9999,-9999,-9999,120.723,-9999,-9999,-9999,-9999,-9999,-4.25596,1.0,-9999,-4.33368,-4.26677,-4.25201,1.0,1.0,1.0,4.48363,4.36231,4.4365,4.52086,8.69255,8.62219,8.69549,8.85205,2.6828,2.62917,2.66899,2.77638,7.27287,7.27429,7.3007,7.34385,-9999,-9999
20160523,18.09,1.0,469.41,325.226,1.0,318.487,1.0,8.771,0.0,100.377,1.0,0.0,1.0,2.351,1.0,0.50480524375,1.0,206.479875,1.0,697.7097708333332,1.0,27.87210416666667,1.0,407.9479166666667,1.0,417.637,1.0,11.842,1.0,-9999,-9999,53.9951,-9999,-9999,-9999,-9999,-9999,101.179,-9999,-9999,-9999,-9999,-9999,-2.66582,1.0,-9999,-2.84515,-2.71956,-2.66331,1.0,1.0,1.0,4.96248,4.8432,4.91257,5.0365,7.56561,7.55614,7.6262,7.78903,3.90766,3.5297,3.59133,3.97334,8.37784,8.26837,8.32734,8.40176,-9999,-9999
20160524,15.312,1.0,470.734,185.216,1.0,355.485,1.0,5.971,0.0,100.619,1.0,0.0,1.0,1.354,0.791667,0.36031891315789477,0.7916666666666666,132.79077083333334,1.0,418.31170833333334,1.0,13.899145833333334,1.0,392.58541666666673,1.0,414.941,1.0,11.849,1.0,-9999,-9999,42.0045,-9999,-9999,-9999,-9999,-9999,69.9169,-9999,-9999,-9999,-9999,-9999,-4.15492,1.0,-9999,-4.22728,-4.20337,-4.16807,1.0,1.0,1.0,4.84335,4.67377,4.78429,4.81414,8.99907,8.92778,8.97303,9.03315,4.14883,3.11252,3.25496,4.21231,7.80759,7.36093,7.47406,7.8347,-9999,-9999
20160525,17.318,1.0,472.012,242.981,1.0,360.423,1.0,6.362,0.0,100.429,1.0,0.0,1.0,1.936,0.916667,0.4083934227272728,0.9166666666666666,177.73416666666662,1.0,536.2975,1.0,19.851520833333336,1.0,404.79375,1.0,415.041,1.0,12.713,1.0,-9999,-9999,59.8602,-9999,-9999,-9999,-9999,-9999,90.7183,-9999,-9999,-9999,-9999,-9999,-3.6415,1.0,-9999,-3.78245,-3.65354,-3.52333,1.0,1.0,1.0,5.22074,5.13825,5.17778,5.2503,8.81618,8.69644,8.82674,9.07486,4.26514,3.16717,3.45186,4.30505,7.93617,7.43287,7.56492,7.95902,-9999,-9999
20160526,17.531,1.0,473.245,329.237,1.0,315.917,1.0,8.318,0.0,100.977,1.0,0.0,1.0,2.078,1.0,0.4569950875,1.0,210.49791666666667,1.0,711.5523958333333,1.0,28.248270833333333,1.0,404.875,1.0,413.563,1.0,12.68,1.0,-9999,-9999,63.0552,-9999,-9999,-9999,-9999,-9999,117.942,-9999,-9999,-9999,-9999,-9999,-3.24471,1.0,-9999,-3.24589,-3.23147,-3.04961,1.0,1.0,1.0,5.36552,5.32003,5.35682,5.40503,8.57494,8.46945,8.55833,8.58467,4.00041,2.92278,3.32305,4.02631,9.4019,8.81582,9.04432,9.41431,-9999,-9999
20160527,12.075,1.0,474.432,121.238,1.0,359.198,1.0,3.435,0.0,101.125,1.0,1.5,1.0,2.109,0.8125,0.48983043333333315,0.8125,94.67414583333334,1.0,274.5621875,1.0,9.7426875,1.0,375.2416666666666,1.0,414.376,1.0,11.178,1.0,-9999,-9999,38.1299,-9999,-9999,-9999,-9999,-9999,38.823,-9999,-9999,-9999,-9999,-9999,-3.3917,1.0,-9999,-3.3917,-3.36548,-3.35114,1.0,1.0,1.0,4.72952,4.60622,4.71003,4.74778,8.1026,7.94085,8.10241,8.13441,3.12539,1.97521,2.83932,3.13183,5.7026,5.08349,5.48693,5.70339,-9999,-9999
20160528,17.094,1.0,475.572,261.977,1.0,363.885,1.0,8.916,0.0,101.012,1.0,0.9,1.0,1.81,0.833333,0.4310571375,0.8333333333333334,200.8250208333333,1.0,580.8259166666667,1.0,20.276125,1.0,403.8229166666667,1.0,419.272,1.0,12.869,1.0,-9999,-9999,65.2122,-9999,-9999,-9999,-9999,-9999,70.7446,-9999,-9999,-9999,-9999,-9999,-4.08077,1.0,-9999,-4.11241,-4.09226,-4.07201,1.0,1.0,1.0,5.53778,5.52575,5.56185,5.68363,9.63272,9.60652,9.64073,9.77976,3.20026,2.49551,2.85787,3.18524,7.22864,6.84006,7.05401,7.22188,-9999,-9999
20160529,11.192,1.0,476.665,45.082,1.0,362.381,1.0,3.678,0.0,101.525,1.0,5.4,1.0,1.666,0.916667,0.32053046136363633,0.9166666666666666,35.18477083333333,1.0,112.04295833333333,1.0,2.4506875000000004,1.0,368.91249999999997,1.0,414.855,1.0,11.129,1.0,-9999,-9999,17.3255,-9999,-9999,-9999,-9999,-9999,-6.30874,-9999,-9999,-9999,-9999,-9999,1.61706,1.0,-9999,1.6107,1.62187,1.64298,1.0,1.0,1.0,4.80989,4.68395,4.80958,4.86145,3.18796,3.08564,3.18796,3.24931,2.70493,2.14818,2.60669,2.70493,2.16176,1.97259,2.11435,2.17756,-9999,-9999
20160530,13.633,1.0,477.71,153.741,1.0,355.848,1.0,3.208,0.0,100.419,1.0,1.6,1.0,1.83,0.979167,0.35532099787234045,0.9791666666666666,114.18847916666668,1.0,342.9172708333333,1.0,11.655104166666666,1.0,382.87708333333336,1.0,415.558,1.0,11.108,1.0,-9999,-9999,48.0446,-9999,-9999,-9999,-9999,-9999,26.9707,-9999,-9999,-9999,-9999,-9999,-2.25188,1.0,-9999,-2.25534,-2.23915,-2.20006,1.0,1.0,1.0,5.27525,5.27146,5.32054,5.34089,7.52688,7.50451,7.53037,7.58395,3.15346,2.64873,3.13057,3.21461,5.90027,5.62964,5.88104,5.91204,-9999,-9999
20160531,20.844,1.0,478.71,323.513,1.0,345.64,1.0,10.737,0.0,100.098,1.0,0.2,1.0,2.608,0.958333,0.5302673391304348,0.9583333333333334,216.49275,1.0,702.5157708333332,1.0,27.894770833333336,1.0,423.57708333333335,1.0,423.389,1.0,13.917,1.0,-9999,-9999,88.2891,-9999,-9999,-9999,-9999,-9999,90.0906,-9999,-9999,-9999,-9999,-9999,-2.02699,1.0,-9999,-2.02699,-1.98678,-1.56398,1.0,1.0,1.0,6.48376,6.42119,6.55075,6.99238,8.50155,8.23393,8.4843,8.99234,4.47542,3.64369,4.29671,4.3427,7.9494,7.52131,7.84425,7.8752,-9999,-9999
20160601,17.62,1.0,479.661,348.531,1.0,306.627,1.0,10.282,0.0,101.258,1.0,0.0,1.0,2.068,1.0,0.4578478270833333,1.0,217.98333333333335,1.0,746.3857291666667,1.0,30.21420833333333,1.0,405.42083333333335,1.0,413.202,1.0,13.379,1.0,-9999,-9999,64.6762,-9999,-9999,-9999,-9999,-9999,126.792,-9999,-9999,-9999,-9999,-9999,-2.85001,1.0,-9999,-2.94982,-2.85106,-2.83488,1.0,1.0,1.0,6.21539,6.16737,6.32751,6.50393,9.06179,9.08162,9.24835,9.33135,4.75468,4.38184,4.76163,4.88434,9.23429,8.89951,9.21454,9.25686,-9999,-9999
20160602,14.19,1.0,480.565,284.012,1.0,326.721,1.0,6.639,0.0,101.467,1.0,0.0,1.0,2.363,0.895833,0.5058909511627907,0.8958333333333334,198.20589583333333,1.0,622.4566458333334,1.0,24.470812500000005,1.0,386.8374999999999,1.0,414.772,1.0,12.029,1.0,-9999,-9999,58.6226,-9999,-9999,-9999,-9999,-9999,138.485,-9999,-9999,-9999,-9999,-9999,-5.01976,1.0,-9999,-5.01976,-5.00689,-4.95973,1.0,1.0,1.0,5.86703,5.86767,5.91771,5.94396,10.8928,10.8554,10.8938,10.9319,4.86309,4.86309,5.40643,5.53251,9.61411,9.61411,9.84335,9.92786,-9999,-9999
